run_time,model_name,search_type,grid_version,param_classifier__max_depth,param_classifier__n_estimators,mean_train_score,mean_test_score,std_test_score,rank_test_score,best_params,notes
2026-03-09 03:57:59,RF_lasso,grid,v1_right,3,750,10.0,0.8572016677921965,0.48,0.030786532912258312,12,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,5,750,0.01,0.9839531203527866,0.5064150943396226,0.027148838865818783,1,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,5,750,0.1,0.9266014749607283,0.47547169811320755,0.026144163133115125,16,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,5,750,1.0,0.9708544993925818,0.4754716981132076,0.02238852373462841,15,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,5,750,10.0,0.9664850582615092,0.4928301886792452,0.024985577897731086,10,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,10,750,0.01,1.0,0.5033962264150944,0.02829937095736252,3,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,10,750,0.1,1.0,0.49433962264150944,0.03943351087581322,7,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,10,750,1.0,1.0,0.5026415094339624,0.03888074527514341,4,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,10,750,10.0,1.0,0.5026415094339624,0.027148838865818786,4,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,20,750,0.01,1.0,0.49433962264150944,0.04262647923454471,7,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,20,750,0.1,1.0,0.4935849056603773,0.03946238932045696,9,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,20,750,1.0,1.0,0.5026415094339622,0.039606465700835994,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,20,750,10.0,1.0,0.5041509433962263,0.036084628189832206,2,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_ridge,grid,v1_right,3,750,0.01,0.8566629742978213,0.4860377358490566,0.028975628408230134,12,"{""classifier__max_depth"": 10, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:57:59,RF_ridge,grid,v1_right,3,750,0.1,0.8506863370564677,0.48226415094339625,0.023188364521867493,13,"{""classifier__max_depth"": 10, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:57:59,RF_ridge,grid,v1_right,3,750,1.0,0.8524509851153551,0.4784905660377358,0.03267148803307677,15,"{""classifier__max_depth"": 10, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:57:59,RF_ridge,grid,v1_right,3,750,10.0,0.8524509851153551,0.4784905660377358,0.03267148803307677,15,"{""classifier__max_depth"": 10, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:57:59,RF_ridge,grid,v1_right,5,750,0.01,0.9681062128804443,0.4800000000000001,0.01808173366145047,14,"{""classifier__max_depth"": 10, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:57:59,RF_ridge,grid,v1_right,5,750,0.1,0.9636489286628871,0.4867924528301886,0.02883769535780045,11,"{""classifier__max_depth"": 10, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:57:59,RF_ridge,grid,v1_right,5,750,1.0,0.9657387896047928,0.4943396226415094,0.023139184478122098,8,"{""classifier__max_depth"": 10, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:57:59,RF_ridge,grid,v1_right,5,750,10.0,0.9657387896047928,0.4943396226415094,0.023139184478122098,8,"{""classifier__max_depth"": 10, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.1}",
